# Configuration
#   Username: Nicholas W. M. Ritchie
#   Timestamp: 2025-10-23 13:27:49
#   Application: spex version 0.0.121
#   References: `N132962 15 keV` revision 199 - 2025-10-23 13:24:40 -04:00
# Configuration warnings
#   The Duane-Hunt (14.83 keV) for CeO2 standard for 'N132962' detector differs by more than 1 % from the beam energy (15.00 keV)!!
#   There are no suitable references for [P L₁-M₂ and 1 others; 0.0632>.
#   There are no suitable references for [Sr L₁-L₂ and 1 others; 0.0007>.
# Spectrum
#   MMM1 Fluorapatite[0][all]['MMM1 Fluorapatite[0][4].msa']
# Fit warnings
#   The k-ratio '[Y L₁-L₃ + 1 other] = -0.2386 ± 0.0090' is more than 3σ negative.
# Quantification results
MMM1 Fluorapatite[5][all],Ce,58,140.116,0.00329,0.00011,0.00321,0.00015,0.00055,0.00003
# Notes
#   Analytical total: 1.022 ± 0.034
#   Duane-Hunt: 15.19 keV
#   Residual written to MMM1 Fluorapatite[5][4][residual].msa.
#   Plot output to 'MMM1 Fluorapatite[5][4][quantify].pdf'
# Spectrum
#   MMM1 Fluorapatite[6][all]['MMM1 Fluorapatite[6][4].msa']
# Fit warnings
#   The k-ratio '[Y L₁-L₃ + 1 other] = -0.2256 ± 0.0090' is more than 3σ negative.
#   The k-ratio '[La M₁-O₃ + 1 other] = -0.92 ± 0.27' is more than 3σ negative.
# Quantification results
Name,Element,Z,A,C[z],U[C[z]],N[z],U[N[z]],A[z],U[A[z]]
MMM1 Fluorapatite[6][all],O,8,15.999,0.38421,0.03388,0.37619,0.02071,0.56593,0.02171
MMM1 Fluorapatite[6][all],F,9,18.998403163,0.04749,0.00202,0.04650,0.00243,0.05891,0.00377
MMM1 Fluorapatite[6][all],Si,14,28.085,0.00143,0.00003,0.00140,0.00006,0.00120,0.00007
MMM1 Fluorapatite[6][all],P,15,30.973761998,0.18860,0.00036,0.18466,0.00614,0.14349,0.00717
MMM1 Fluorapatite[6][all],S,16,32.06,0.00289,0.00004,0.00283,0.00010,0.00212,0.00011
MMM1 Fluorapatite[6][all],Ca,20,40.078,0.38260,0.00023,0.37461,0.01245,0.22497,0.01124
MMM1 Fluorapatite[6][all],Sr,38,87.62,0.00448,0.00011,0.00438,0.00018,0.00120,0.00007
MMM1 Fluorapatite[6][all],Y,39,88.905838,0.00571,0.00024,0.00559,0.00030,0.00151,0.00010
MMM1 Fluorapatite[6][all],La,57,138.90547,0.00123,0.00010,0.00120,0.00011,0.00021,0.00002
MMM1 Fluorapatite[6][all],Ce,58,140.116,0.00269,0.00010,0.00263,0.00013,0.00045,0.00003
# Notes
#   Analytical total: 1.021 ± 0.034
#   Duane-Hunt: 15.19 keV
#   Residual written to MMM1 Fluorapatite[6][4][residual].msa.
#   Plot output to 'MMM1 Fluorapatite[6][4][quantify].pdf'
# Spectrum
#   MMM1 Fluorapatite[7][all]['MMM1 Fluorapatite[7][4].msa']
# Fit warnings
#   The k-ratio '[Y L₁-L₃ + 1 other] = -0.2335 ± 0.0090' is more than 3σ negative.
# Quantification results
Name,Element,Z,A,C[z],U[C[z]],N[z],U[N[z]],A[z],U[A[z]]
MMM1 Fluorapatite[7][all],O,8,15.999,0.38397,0.03388,0.37532,0.02070,0.56513,0.02173
MMM1 Fluorapatite[7][all],F,9,18.998403163,0.04780,0.00203,0.04672,0.00244,0.05924,0.00378
MMM1 Fluorapatite[7][all],Si,14,28.085,0.00142,0.00003,0.00138,0.00005,0.00119,0.00006
MMM1 Fluorapatite[7][all],P,15,30.973761998,0.18879,0.00037,0.18454,0.00613,0.14353,0.00717
MMM1 Fluorapatite[7][all],S,16,32.06,0.00295,0.00004,0.00288,0.00010,0.00216,0.00011
MMM1 Fluorapatite[7][all],Ca,20,40.078,0.38314,0.00023,0.37451,0.01243,0.22511,0.01124
MMM1 Fluorapatite[7][all],Sr,38,87.62,0.00465,0.00011,0.00455,0.00019,0.00125,0.00007
MMM1 Fluorapatite[7][all],Y,39,88.905838,0.00668,0.00024,0.00653,0.00032,0.00177,0.00011
MMM1 Fluorapatite[7][all],La,57,138.90547,0.00086,0.00010,0.00084,0.00010,0.00015,0.00002
MMM1 Fluorapatite[7][all],Ce,58,140.116,0.00279,0.00011,0.00272,0.00014,0.00047,0.00003
# Notes
